80100
 -60.00  -24.00 2  3.1869  7.6991  4.3598  4.4502
 -60.00  -24.00 3  2.8557  6.5888  3.8109  3.8525
 -60.00  -24.00 4  2.7733  6.2533  3.6460  3.6695
 -60.00  -22.00 0  3.2885  7.9929  4.5346  4.5716
 -60.00  -22.00 1  3.3059  8.0419  4.5553  4.6104
 -60.00  -22.00 2  3.2073  7.7596  4.3929  4.4794
 -60.00  -22.00 3  2.8932  6.7315  3.8834  3.9240
 -60.00  -22.00 4  2.8150  6.4274  3.7352  3.7584
 -60.00  -20.00 0  3.3124  8.0599  4.5723  4.6063
 -60.00  -20.00 1  3.3200  8.0811  4.5783  4.6293
 -60.00  -20.00 2  3.2023  7.7447  4.3871  4.4676
 -60.00  -20.00 3  2.9078  6.7855  3.9114  3.9498
 -60.00  -20.00 4  2.8363  6.5128  3.7789  3.8011
 -60.00  -18.00 0  3.3225  8.0879  4.5890  4.6194
 -60.00  -18.00 1  3.3210  8.0838  4.5815  4.6276
 -60.00  -18.00 2  3.1805  7.6800  4.3556  4.4288
 -60.00  -18.00 3  2.8969  6.7451  3.8920  3.9274
 -60.00  -18.00 4  2.8311  6.4920  3.7689  3.7895
 -60.00  -16.00 0  3.3232  8.0900  4.5914  4.6181
 -60.00  -16.00 1  3.3140  8.0644  4.5724  4.6134
 -60.00  -16.00 2  3.1528  7.5969  4.3149  4.3804
 -60.00  -16.00 3  2.8775  6.6725  3.8565  3.8884
 -60.00  -16.00 4  2.8166  6.4338  3.7399  3.7586
 -60.00  -14.00 0  3.3209  8.0835  4.5891  4.6119
 -60.00  -14.00 1  3.3060  8.0421  4.5620  4.5975
 -60.00  -14.00 2  3.1270  7.5182  4.2769  4.3342
 -60.00  -14.00 3  2.8531  6.5790  3.8105  3.8385
 -60.00  -14.00 4  2.7950  6.3450  3.6954  3.7118
 -60.00  -12.00 0  3.3160  8.0700  4.5829  4.6019
 -60.00  -12.00 1  3.2987  8.0215  4.5526  4.5825
 -60.00  -12.00 2  3.1098  7.4648  4.2522  4.3012
 -60.00  -12.00 3  2.8340  6.5038  3.7738  3.7976
 -60.00  -12.00 4  2.7768  6.2683  3.6569  3.6709
 -60.00  -10.00 0  3.3136  8.0634  4.5806  4.5955
 -60.00  -10.00 1  3.2924  8.0040  4.5450  4.5690
 -60.00  -10.00 2  3.0974  7.4259  4.2352  4.2754
 -60.00  -10.00 3  2.8323  6.4971  3.7718  3.7913
 -60.00  -10.00 4  2.7785  6.2755  3.6615  3.6727
 -60.00   -8.00 0  3.3153  8.0681  4.5846  4.5952
 -60.00   -8.00 1  3.2889  7.9940  4.5416  4.5594
 -60.00   -8.00 2  3.0889  7.3994  4.2248  4.2556
 -60.00   -8.00 3  2.8433  6.5405  3.7955  3.8102
 -60.00   -8.00 4  2.7948  6.3443  3.6977  3.7060
 -60.00   -6.00 0  3.3163  8.0707  4.5876  4.5937
 -60.00   -6.00 1  3.2824  7.9757  4.5338  4.5451
 -60.00   -6.00 2  3.0858  7.3896  4.2231  4.2440
 -60.00   -6.00 3  2.8862  6.7053  3.8805  3.8902
 -60.00   -6.00 4  2.8496  6.5651  3.8112  3.8162
 -60.00   -4.00 0  3.3195  8.0797  4.5942  4.5953
 -60.00   -4.00 1  3.2790  7.9662  4.5310  4.5352
 -60.00   -4.00 2  3.0938  7.4146  4.2396  4.2494
 -60.00   -4.00 3  2.9527  6.9463  4.0042  4.0077
 -60.00   -4.00 4  2.9320  6.8730  3.9681  3.9689
 -60.00   -2.00 0  3.3230  8.0893  4.6013  4.5971
 -60.00   -2.00 1  3.2832  7.9780  4.5400  4.5365
 -60.00   -2.00 2  3.1223  7.5035  4.2892  4.2870
 -60.00   -2.00 3  3.0264  7.1974  4.1334  4.1299
 -60.00   -2.00 4  3.0172  7.1670  4.1182  4.1141
 -58.00   +0.00 0  3.3232  8.0901  4.6052  4.5906
 -58.00   +0.00 1  3.2758  7.9569  4.5334  4.5155
 -58.00   +0.00 2  3.0737  7.3509  4.2180  4.1949
 -58.00   +0.00 3  2.9400  6.9015  3.9878  3.9728
 -58.00   +0.00 4  2.9237  6.8430  3.9572  3.9455
 -58.00   +2.00 0  3.3238  8.0917  4.6079  4.5880
 -58.00   +2.00 1  3.2821  7.9750  4.5457  4.5201
 -58.00   +2.00 2  3.1159  7.4838  4.2903  4.2545
 -58.00   +2.00 3  3.0211  7.1798  4.1310  4.1079
 -58.00   +2.00 4  3.0129  7.1526  4.1154  4.0978
 -58.00   +4.00 0  3.3236  8.0912  4.6093  4.5842
 -58.00   +4.00 1  3.2914  8.0011  4.5625  4.5291
 -58.00   +4.00 2  3.1694  7.6470  4.3792  4.3301
 -58.00   +4.00 3  3.1103  7.4665  4.2801  4.2482
 -58.00   +4.00 4  3.1082  7.4598  4.2740  4.2501
 -58.00   +6.00 0  3.3232  8.0900  4.6102  4.5804
 -58.00   +6.00 1  3.3017  8.0300  4.5807  4.5403
 -58.00   +6.00 2  3.2249  7.8109  4.4695  4.4080
 -58.00   +6.00 3  3.1958  7.7256  4.4174  4.3772
 -58.00   +6.00 4  3.1973  7.7301  4.4163  4.3864
 -58.00   +8.00 0  3.3229  8.0890  4.6109  4.5772
 -58.00   +8.00 1  3.3106  8.0548  4.5963  4.5499
 -58.00   +8.00 2  3.2689  7.9373  4.5408  4.4684
 -58.00   +8.00 3  3.2571  7.9039  4.5145  4.4671
 -58.00   +8.00 4  3.2594  7.9103  4.5139  4.4787
 -58.00  +10.00 0  3.3225  8.0880  4.6114  4.5747
 -58.00  +10.00 1  3.3169  8.0724  4.6075  4.5565
 -58.00  +10.00 2  3.2988  8.0220  4.5897  4.5086
 -58.00  +10.00 3  3.2958  8.0135  4.5758  4.5227
 -58.00  +10.00 4  3.2975  8.0182  4.5738  4.5344
 -58.00  +12.00 0  3.3221  8.0868  4.6113  4.5728
 -58.00  +12.00 1  3.3192  8.0788  4.6120  4.5582
 -58.00  +12.00 2  3.3109  8.0558  4.6100  4.5237
 -58.00  +12.00 3  3.3117  8.0579  4.6014  4.5447
 -58.00  +12.00 4  3.3132  8.0620  4.5988  4.5568
 -58.00  +14.00 0  3.3192  8.0789  4.6072  4.5681
 -58.00  +14.00 1  3.3172  8.0733  4.6092  4.5544
 -58.00  +14.00 2  3.3120  8.0587  4.6123  4.5237
 -58.00  +14.00 3  3.3139  8.0640  4.6053  4.5469
 -58.00  +14.00 4  3.3153  8.0679  4.6025  4.5592
 -58.00  +16.00 0  3.3119  8.0585  4.5956  4.5573
 -58.00  +16.00 1  3.3099  8.0529  4.5977  4.5438
 -58.00  +16.00 2  3.3048  8.0388  4.6011  4.5134
 -58.00  +16.00 3  3.3067  8.0440  4.5942  4.5362
 -58.00  +16.00 4  3.3081  8.0478  4.5913  4.5483
 -58.00  +18.00 0  3.2991  8.0228  4.5753  4.5390
 -58.00  +18.00 1  3.2962  8.0146  4.5758  4.5245
 -58.00  +18.00 2  3.2880  7.9915  4.5739  4.4901
 -58.00  +18.00 3  3.2890  7.9943  4.5662  4.5105
 -58.00  +18.00 4  3.2906  7.9987  4.5639  4.5224
 -58.00  +20.00 0  3.2790  7.9660  4.5433  4.5102
 -58.00  +20.00 1  3.2748  7.9542  4.5415  4.4945
 -58.00  +20.00 2  3.2625  7.9191  4.5325  4.4553
 -58.00  +20.00 3  3.2624  7.9190  4.5241  4.4724
 -58.00  +20.00 4  3.2643  7.9242  4.5226  4.4838
 -58.00  +22.00 0  3.2582  7.9069  4.5101  4.4809
 -58.00  +22.00 1  3.2534  7.8931  4.5069  4.4651
 -58.00  +22.00 2  3.2387  7.8510  4.4933  4.4243
 -58.00  +22.00 3  3.2379  7.8486  4.4847  4.4379
 -58.00  +22.00 4  3.2398  7.8541  4.4839  4.4485
 -58.00  +24.00 0  3.2450  7.8690  4.4884  4.4634
 -58.00  +24.00 1  3.2403  7.8556  4.4848  4.4489
 -58.00  +24.00 2  3.2260  7.8140  4.4707  4.4107
 -58.00  +24.00 3  3.2249  7.8108  4.4628  4.4214
 -58.00  +24.00 4  3.2266  7.8159  4.4623  4.4307
 -58.00  +26.00 0  3.2464  7.8732  4.4892  4.4685
 -58.00  +26.00 1  3.2417  7.8594  4.4849  4.4550
 -58.00  +26.00 2  3.2269  7.8166  4.4689  4.4183
 -58.00  +26.00 3  3.2255  7.8128  4.4620  4.4262
 -58.00  +26.00 4  3.2273  7.8178  4.4620  4.4343
 -58.00  +28.00 0  3.2633  7.9215  4.5136  4.4974
 -58.00  +28.00 1  3.2583  7.9073  4.5085  4.4848
 -58.00  +28.00 2  3.2430  7.8634  4.4907  4.4497
 -58.00  +28.00 3  3.2417  7.8595  4.4849  4.4550
 -58.00  +28.00 4  3.2435  7.8647  4.4856  4.4620
 -58.00  +30.00 0  3.2850  7.9831  4.5455  4.5339
 -58.00  +30.00 1  3.2810  7.9717  4.5411  4.5240
 -58.00  +30.00 2  3.2686  7.9367  4.5266  4.4960
 -58.00  +30.00 3  3.2679  7.9345  4.5231  4.4994
 -58.00  +30.00 4  3.2694  7.9389  4.5241  4.5048
 -58.00  +32.00 0  3.3035  8.0350  4.5722  4.5654
 -58.00  +32.00 1  3.3008  8.0275  4.5693  4.5589
 -58.00  +32.00 2  3.2928  8.0052  4.5603  4.5403
 -58.00  +32.00 3  3.2929  8.0053  4.5594  4.5422
 -58.00  +32.00 4  3.2941  8.0086  4.5605  4.5456
 -58.00  +34.00 0  3.3149  8.0669  4.5881  4.5863
 -58.00  +34.00 1  3.3133  8.0624  4.5862  4.5827
 -58.00  +34.00 2  3.3088  8.0499  4.5811  4.5722
 -58.00  +34.00 3  3.3095  8.0518  4.5827  4.5722
 -58.00  +34.00 4  3.3104  8.0543  4.5840  4.5738
 -58.00  +36.00 0  3.3190  8.0783  4.5928  4.5959
 -58.00  +36.00 1  3.3179  8.0751  4.5909  4.5944
 -58.00  +36.00 2  3.3149  8.0670  4.5868  4.5891
 -58.00  +36.00 3  3.3159  8.0697  4.5902  4.5867
 -58.00  +36.00 4  3.3167  8.0718  4.5920  4.5866
 -58.00  +38.00 0  3.3191  8.0787  4.5913  4.5994
 -58.00  +38.00 1  3.3181  8.0757  4.5889  4.5994
 -58.00  +38.00 2  3.3153  8.0681  4.5837  4.5970
 -58.00  +38.00 3  3.3162  8.0704  4.5884  4.5916
 -58.00  +38.00 4  3.3169  8.0723  4.5907  4.5901
 -58.00  +40.00 0  3.3186  8.0773  4.5889  4.6020
 -58.00  +40.00 1  3.3178  8.0749  4.5861  4.6036
 -58.00  +40.00 2  3.3156  8.0688  4.5804  4.6048
 -58.00  +40.00 3  3.3162  8.0706  4.5862  4.5963
 -58.00  +40.00 4  3.3168  8.0721  4.5890  4.5932
 -58.00  +42.00 0  3.3168  8.0722  4.5844  4.6025
 -58.00  +42.00 1  3.3165  8.0714  4.5818  4.6063
 -58.00  +42.00 2  3.3159  8.0696  4.5772  4.6126
 -58.00  +42.00 3  3.3163  8.0708  4.5841  4.6009
 -58.00  +42.00 4  3.3166  8.0715  4.5871  4.5960
 -58.00  +44.00 0  3.3163  8.0709  4.5820  4.6051
 -58.00  +44.00 1  3.3167  8.0719  4.5798  4.6112
 -58.00  +44.00 2  3.3178  8.0750  4.5765  4.6228
 -58.00  +44.00 3  3.3179  8.0751  4.5842  4.6077
 -58.00  +44.00 4  3.3177  8.0747  4.5873  4.6009
 -58.00  +46.00 0  3.3140  8.0644  4.5768  4.6048
 -58.00  +46.00 1  3.3149  8.0667  4.5747  4.6129
 -58.00  +46.00 2  3.3172  8.0731  4.5720  4.6287
 -58.00  +46.00 3  3.3167  8.0718  4.5803  4.6102
 -58.00  +46.00 4  3.3162  8.0704  4.5834  4.6015
 -58.00  +48.00 0  3.3133  8.0623  4.5741  4.6067
 -58.00  +48.00 1  3.3145  8.0658  4.5720  4.6166
 -58.00  +48.00 2  3.3177  8.0746  4.5696  4.6359
 -58.00  +48.00 3  3.3166  8.0715  4.5781  4.6139
 -58.00  +48.00 4  3.3157  8.0692  4.5814  4.6035
 -58.00  +50.00 0  3.3111  8.0564  4.5695  4.6062
 -58.00  +50.00 1  3.3127  8.0609  4.5674  4.6176
 -58.00  +50.00 2  3.3167  8.0719  4.5653  4.6399
 -58.00  +50.00 3  3.3149  8.0670  4.5740  4.6146
 -58.00  +50.00 4  3.3138  8.0637  4.5773  4.6026
 -58.00  +52.00 0  3.3107  8.0552  4.5676  4.6080
 -58.00  +52.00 1  3.3126  8.0605  4.5656  4.6205
 -58.00  +52.00 2  3.3172  8.0733  4.5637  4.6453
 -58.00  +52.00 3  3.3148  8.0667  4.5726  4.6170
 -58.00  +52.00 4  3.3134  8.0626  4.5759  4.6037
 -58.00  +54.00 0  3.3109  8.0557  4.5669  4.6101
 -58.00  +54.00 1  3.3130  8.0615  4.5649  4.6235
 -58.00  +54.00 2  3.3179  8.0752  4.5631  4.6496
 -58.00  +54.00 3  3.3151  8.0675  4.5721  4.6192
 -58.00  +54.00 4  3.3135  8.0629  4.5755  4.6049
 -58.00  +56.00 0  3.3130  8.0615  4.5693  4.6148
 -58.00  +56.00 1  3.3151  8.0673  4.5672  4.6286
 -58.00  +56.00 2  3.3200  8.0811  4.5652  4.6551
 -58.00  +56.00 3  3.3171  8.0730  4.5747  4.6232
 -58.00  +56.00 4  3.3154  8.0683  4.5783  4.6083
 -58.00  +58.00 0  3.3163  8.0709  4.5740  4.6210
 -58.00  +58.00 1  3.3183  8.0762  4.5716  4.6346
 -58.00  +58.00 2  3.3229  8.0890  4.5691  4.6605
 -58.00  +58.00 3  3.3202  8.0816  4.5794  4.6280
 -58.00  +58.00 4  3.3186  8.0772  4.5833  4.6131
 -58.00  +60.00 0  3.3171  8.0731  4.5750  4.6227
 -58.00  +60.00 1  3.3188  8.0776  4.5722  4.6357
 -58.00  +60.00 2  3.3226  8.0882  4.5687  4.6598
 -58.00  +60.00 3  3.3204  8.0822  4.5801  4.6276
 -58.00  +60.00 4  3.3191  8.0786  4.5844  4.6131
 -58.00  +62.00 0  3.3111  8.0563  4.5657  4.6133
 -58.00  +62.00 1  3.3122  8.0594  4.5623  4.6252
 -58.00  +62.00 2  3.3149  8.0669  4.5577  4.6467
 -58.00  +62.00 3  3.3134  8.0627  4.5700  4.6154
 -58.00  +62.00 4  3.3125  8.0601  4.5749  4.6016
 -58.00  +64.00 0  3.2954  8.0123  4.5419  4.5886
 -58.00  +64.00 1  3.2959  8.0136  4.5377  4.5990
 -58.00  +64.00 2  3.2960  8.0141  4.5299  4.6152
 -58.00  +64.00 3  3.2932  8.0061  4.5400  4.5824
 -58.00  +64.00 4  3.2922  8.0033  4.5445  4.5687
 -58.00  +66.00 0  3.2679  7.9345  4.5001  4.5453
 -58.00  +66.00 1  3.2675  7.9333  4.4950  4.5537
 -58.00  +66.00 2  3.2611  7.9152  4.4779  4.5583
 -58.00  +66.00 3  3.2494  7.8818  4.4740  4.5126
 -58.00  +66.00 4  3.2464  7.8732  4.4752  4.4964
 -58.00  +68.00 0  3.2233  7.8062  4.4322  4.4752
 -58.00  +68.00 1  3.2219  7.8022  4.4259  4.4814
 -58.00  +68.00 2  3.2080  7.7614  4.3979  4.4723
 -58.00  +68.00 3  3.1855  7.6949  4.3765  4.4108
 -58.00  +68.00 4  3.1800  7.6786  4.3734  4.3914
 -58.00  +70.00 0  3.1683  7.6437  4.3477  4.3880
 -58.00  +70.00 1  3.1661  7.6369  4.3403  4.3920
 -58.00  +70.00 2  3.1464  7.5775  4.3039  4.3720
 -58.00  +70.00 3  3.1173  7.4881  4.2705  4.3007
 -58.00  +70.00 4  3.1104  7.4668  4.2646  4.2797
 -58.00  +72.00 0  3.1155  7.4826  4.2651  4.3029
 -58.00  +72.00 1  3.1125  7.4732  4.2568  4.3050
 -58.00  +72.00 2  3.0872  7.3938  4.2112  4.2738
 -58.00  +72.00 3  3.0505  7.2764  4.1634  4.1902
 -58.00  +72.00 4  3.0420  7.2486  4.1540  4.1667
 -58.00  +74.00 0  3.0688  7.3354  4.1907  4.2258
 -58.00  +74.00 1  3.0643  7.3209  4.1801  4.2247
 -58.00  +74.00 2  3.0383  7.2367  4.1329  4.1905
 -58.00  +74.00 3  3.0101  7.1434  4.0968  4.1209
 -58.00  +74.00 4  3.0045  7.1245  4.0917  4.1026
 -58.00  +76.00 0  3.0410  7.2455  4.1456  4.1786
 -58.00  +76.00 1  3.0330  7.2192  4.1293  4.1711
 -58.00  +76.00 2  3.0052  7.1267  4.0784  4.1322
 -58.00  +76.00 3  2.9958  7.0950  4.0729  4.0953
 -58.00  +76.00 4  2.9967  7.0980  4.0787  4.0885
 -58.00  +78.00 0  3.0389  7.2387  4.1427  4.1742
 -58.00  +78.00 1  3.0274  7.2006  4.1205  4.1606
 -58.00  +78.00 2  2.9919  7.0818  4.0564  4.1082
 -58.00  +78.00 3  2.9883  7.0697  4.0604  4.0820
 -58.00  +78.00 4  2.9923  7.0833  4.0713  4.0809
 -58.00  +80.00 0  3.0503  7.2758  4.1618  4.1924
 -58.00  +80.00 1  3.0373  7.2335  4.1375  4.1766
 -58.00  +80.00 2  2.9971  7.0994  4.0656  4.1165
 -58.00  +80.00 3  2.9917  7.0811  4.0662  4.0878
 -58.00  +80.00 4  2.9957  7.0949  4.0771  4.0869
 -58.00  +82.00 0  3.0684  7.3340  4.1917  4.2216
 -58.00  +82.00 1  3.0561  7.2945  4.1686  4.2073
 -58.00  +82.00 2  3.0150  7.1597  4.0960  4.1473
 -58.00  +82.00 3  3.0036  7.1213  4.0862  4.1086
 -58.00  +82.00 4  3.0057  7.1284  4.0938  4.1044
 -58.00  +84.00 0  3.0944  7.4167  4.2339  4.2639
 -58.00  +84.00 1  3.0848  7.3864  4.2153  4.2546
 -58.00  +84.00 2  3.0451  7.2588  4.1456  4.1989
 -58.00  +84.00 3  3.0194  7.1743  4.1125  4.1365
 -58.00  +84.00 4  3.0166  7.1648  4.1117  4.1237
 -58.00  +86.00 0  3.1175  7.4888  4.2708  4.3012
 -58.00  +86.00 1  3.1111  7.4688  4.2572  4.2975
 -58.00  +86.00 2  3.0770  7.3616  4.1970  4.2530
 -58.00  +86.00 3  3.0434  7.2533  4.1519  4.1780
 -58.00  +86.00 4  3.0372  7.2329  4.1457  4.1594
 -58.00  +88.00 0  3.1281  7.5215  4.2874  4.3184
 -58.00  +88.00 1  3.1244  7.5099  4.2779  4.3195
 -58.00  +88.00 2  3.1022  7.4411  4.2366  4.2958
 -58.00  +88.00 3  3.0773  7.3626  4.2068  4.2353
 -58.00  +88.00 4  3.0723  7.3464  4.2028  4.2184
 -58.00  +90.00 0  3.1375  7.5504  4.3021  4.3340
 -58.00  +90.00 1  3.1372  7.5494  4.2977  4.3411
 -58.00  +90.00 2  3.1266  7.5167  4.2742  4.3372
 -58.00  +90.00 3  3.1047  7.4490  4.2501  4.2813
 -58.00  +90.00 4  3.0990  7.4311  4.2454  4.2630
 -58.00  +92.00 0  3.1579  7.6122  4.3337  4.3669
 -58.00  +92.00 1  3.1613  7.6227  4.3350  4.3805
 -58.00  +92.00 2  3.1547  7.6026  4.3174  4.3842
 -58.00  +92.00 3  3.1165  7.4855  4.2681  4.3016
 -58.00  +92.00 4  3.1047  7.4489  4.2540  4.2733
 -58.00  +94.00 0  3.1898  7.7077  4.3831  4.4177
 -58.00  +94.00 1  3.1977  7.7311  4.3910  4.4386
 -58.00  +94.00 2  3.1891  7.7057  4.3701  4.4403
 -58.00  +94.00 3  3.1173  7.4881  4.2689  4.3040
 -58.00  +94.00 4  3.0948  7.4180  4.2378  4.2581
 -58.00  +96.00 0  3.2280  7.8198  4.4418  4.4776
 -58.00  +96.00 1  3.2422  7.8609  4.4592  4.5086
 -58.00  +96.00 2  3.2297  7.8250  4.4321  4.5050
 -58.00  +96.00 3  3.1078  7.4586  4.2534  4.2893
 -58.00  +96.00 4  3.0698  7.3385  4.1970  4.2178
 -58.00  +98.00 0  3.2637  7.9225  4.4966  4.5330
 -58.00  +98.00 1  3.2848  7.9824  4.5244  4.5746
 -58.00  +98.00 2  3.2670  7.9322  4.4893  4.5631
 -58.00  +98.00 3  3.0881  7.3968  4.2219  4.2574
 -58.00  +98.00 4  3.0331  7.2196  4.1368  4.1570
 -58.00 +100.00 0  3.2927  8.0047  4.5412  4.5776
 -58.00 +100.00 1  3.3202  8.0815  4.5788  4.6290
 -58.00 +100.00 2  3.2954  8.0124  4.5330  4.6063
 -58.00 +100.00 3  3.0593  7.3049  4.1754  4.2096
 -58.00 +100.00 4  2.9884  7.0700  4.0614  4.0805
 -58.00 +102.00 0  3.3109  8.0558  4.5695  4.6051
 -58.00 +102.00 1  3.3431  8.1449  4.6145  4.6636
 -58.00 +102.00 2  3.3094  8.0516  4.5553  4.6263
 -58.00 +102.00 3  3.0237  7.1886  4.1171  4.1490
 -58.00 +102.00 4  2.9405  6.9032  3.9778  3.9952
 -58.00 +104.00 0  3.3177  8.0746  4.5805  4.6142
 -58.00 +104.00 1  3.3503  8.1646  4.6265  4.6727
 -58.00 +104.00 2  3.3015  8.0295  4.5449  4.6106
 -58.00 +104.00 3  2.9830  7.0516  4.0490  4.0773
 -58.00 +104.00 4  2.8941  6.7346  3.8936  3.9084
 -58.00 +106.00 0  3.3176  8.0743  4.5813  4.6122
 -58.00 +106.00 1  3.3437  8.1466  4.6178  4.6598
 -58.00 +106.00 2  3.2689  7.9373  4.4973  4.5555
 -58.00 +106.00 3  2.9412  6.9059  3.9770  4.0008
 -58.00 +106.00 4  2.8548  6.5853  3.8192  3.8308
 -58.00 +108.00 0  3.3127  8.0608  4.5750  4.6025
 -58.00 +108.00 1  3.3256  8.0965  4.5916  4.6284
 -58.00 +108.00 2  3.2141  7.7793  4.4158  4.4652
 -58.00 +108.00 3  2.9005  6.7583  3.9042  3.9231
 -58.00 +108.00 4  2.8235  6.4617  3.7576  3.7659
 -58.00 +110.00 0  3.3103  8.0540  4.5726  4.5961
 -58.00 +110.00 1  3.2994  8.0235  4.5534  4.5842
 -58.00 +110.00 2  3.1358  7.5449  4.2968  4.3359
 -58.00 +110.00 3  2.8673  6.6335  3.8430  3.8564
 -58.00 +110.00 4  2.8086  6.4012  3.7280  3.7327
 -58.00 +112.00 0  3.3116  8.0576  4.5761  4.5951
 -58.00 +112.00 1  3.2705  7.9420  4.5113  4.5353
 -58.00 +112.00 2  3.0480  7.2682  4.1587  4.1870
 -58.00 +112.00 3  2.8418  6.5344  3.7947  3.8025
 -58.00 +112.00 4  2.8062  6.3916  3.7243  3.7252
 -58.00 +114.00 0  3.3125  8.0601  4.5790  4.5934
 -58.00 +114.00 1  3.2462  7.8726  4.4762  4.4936
 -58.00 +114.00 2  2.9787  7.0367  4.0449  4.0631
 -58.00 +114.00 3  2.8231  6.4602  3.7588  3.7612
 -58.00 +114.00 4  2.8067  6.3933  3.7265  3.7236
 -58.00 +116.00 0  3.3145  8.0658  4.5837  4.5933
 -58.00 +116.00 1  3.2317  7.8305  4.4559  4.4668
 -58.00 +116.00 2  2.9370  6.8908  3.9744  3.9832
 -58.00 +116.00 3  2.8147  6.4262  3.7432  3.7404
 -58.00 +116.00 4  2.8111  6.4114  3.7369  3.7304
 -58.00 +118.00 0  3.3129  8.0612  4.5826  4.5880
 -58.00 +118.00 1  3.2258  7.8134  4.4487  4.4540
 -58.00 +118.00 2  2.9269  6.8548  3.9588  3.9600
 -58.00 +118.00 3  2.8174  6.4372  3.7503  3.7431
 -58.00 +118.00 4  2.8183  6.4407  3.7528  3.7434
 -58.00 +120.00 0  3.3115  8.0574  4.5818  4.5833
 -58.00 +120.00 1  3.2268  7.8165  4.4520  4.4522
 -58.00 +120.00 2  2.9383  6.8954  3.9816  3.9759
 -58.00 +120.00 3  2.8363  6.5127  3.7899  3.7790
 -58.00 +120.00 4  2.8388  6.5226  3.7953  3.7833
 -58.00 +122.00 0  3.3087  8.0495  4.5785  4.5768
 -58.00 +122.00 1  3.2320  7.8316  4.4614  4.4575
 -58.00 +122.00 2  2.9671  6.9968  4.0345  4.0235
 -58.00 +122.00 3  2.8693  6.6413  3.8560  3.8422
 -58.00 +122.00 4  2.8711  6.6479  3.8594  3.8455
 -58.00 +124.00 0  3.3103  8.0540  4.5819  4.5774
 -58.00 +124.00 1  3.2414  7.8587  4.4770  4.4697
 -58.00 +124.00 2  3.0004  7.1106  4.0933  4.0782
 -58.00 +124.00 3  2.9089  6.7891  3.9314  3.9155
 -58.00 +124.00 4  2.9103  6.7945  3.9339  3.9187
 -58.00 +126.00 0  3.3098  8.0527  4.5819  4.5752
 -58.00 +126.00 1  3.2480  7.8777  4.4879  4.4783
 -58.00 +126.00 2  3.0283  7.2039  4.1413  4.1239
 -58.00 +126.00 3  2.9406  6.9036  3.9894  3.9726
 -58.00 +126.00 4  2.9410  6.9051  3.9898  3.9742
 -58.00 +128.00 0  3.3078  8.0472  4.5794  4.5712
 -58.00 +128.00 1  3.2500  7.8835  4.4915  4.4805
 -58.00 +128.00 2  3.0429  7.2517  4.1659  4.1476
 -58.00 +128.00 3  2.9580  6.9649  4.0202  4.0036
 -58.00 +128.00 4  2.9579  6.9646  4.0196  4.0045
 -58.00 +130.00 0  3.3037  8.0356  4.5733  4.5643
 -58.00 +130.00 1  3.2437  7.8652  4.4818  4.4704
 -58.00 +130.00 2  3.0305  7.2110  4.1449  4.1276
 -58.00 +130.00 3  2.9455  6.9211  3.9977  3.9824
 -58.00 +130.00 4  2.9461  6.9230  3.9982  3.9844
 -58.00 +132.00 0  3.2997  8.0243  4.5672  4.5580
 -58.00 +132.00 1  3.2320  7.8316  4.4638  4.4527
 -58.00 +132.00 2  2.9988  7.1051  4.0906  4.0754
 -58.00 +132.00 3  2.9150  6.8115  3.9417  3.9287
 -58.00 +132.00 4  2.9181  6.8229  3.9471  3.9352
 -58.00 +134.00 0  3.2964  8.0150  4.5620  4.5530
 -58.00 +134.00 1  3.2181  7.7910  4.4419  4.4318
 -58.00 +134.00 2  2.9564  6.9596  4.0160  4.0041
 -58.00 +134.00 3  2.8722  6.6524  3.8604  3.8502
 -58.00 +134.00 4  2.8780  6.6744  3.8713  3.8618
 -58.00 +136.00 0  3.2968  8.0162  4.5625  4.5540
 -58.00 +136.00 1  3.2055  7.7541  4.4219  4.4133
 -58.00 +136.00 2  2.9120  6.8007  3.9346  3.9264
 -58.00 +136.00 3  2.8307  6.4906  3.7775  3.7702
 -58.00 +136.00 4  2.8404  6.5291  3.7969  3.7899
 -58.00 +138.00 0  3.3017  8.0300  4.5697  4.5622
 -58.00 +138.00 1  3.2002  7.7386  4.4131  4.4064
 -58.00 +138.00 2  2.8831  6.6934  3.8792  3.8749
 -58.00 +138.00 3  2.8051  6.3869  3.7236  3.7195
 -58.00 +138.00 4  2.8180  6.4394  3.7505  3.7461
 -58.00 +140.00 0  3.3057  8.0413  4.5755  4.5692
 -58.00 +140.00 1  3.2010  7.7408  4.4135  4.4091
 -58.00 +140.00 2  2.8739  6.6589  3.8603  3.8603
 -58.00 +140.00 3  2.7930  6.3367  3.6969  3.6959
 -58.00 +140.00 4  2.8056  6.3891  3.7240  3.7221
 -58.00 +142.00 0  3.3130  8.0615  4.5862  4.5812
 -58.00 +142.00 1  3.2081  7.7618  4.4238  4.4217
 -58.00 +142.00 2  2.8798  6.6810  3.8701  3.8742
 -58.00 +142.00 3  2.7987  6.3603  3.7080  3.7099
 -58.00 +142.00 4  2.8115  6.4133  3.7356  3.7360
 -58.00 +144.00 0  3.3202  8.0816  4.5967  4.5935
 -58.00 +144.00 1  3.2233  7.8061  4.4464  4.4469
 -58.00 +144.00 2  2.9063  6.7797  3.9185  3.9271
 -58.00 +144.00 3  2.8113  6.4121  3.7335  3.7384
 -58.00 +144.00 4  2.8186  6.4422  3.7495  3.7521
 -58.00 +146.00 0  3.3248  8.0944  4.6032  4.6017
